540;f;1952;NO;Hinduism;town near big cities;everythings;PS;6;acts of service;normal;ecologie;Cuisinier;romance;jeux video;brun;Prayer books;Primo Levi;countryside break;Raclette;17;15;6;12;18;19;20;6;9;14;14;13;m;Hinduism;town near big cities;everythings;PS;6;10;normal
541;m;1972;NO;Islam;town near big cities;vegetarian;FN;0;gift giving;dynamique;activité;hotelier;family;Politique;green;Autobiographies;Agatha Christie;camping;Carbonnade Flamande;0;19;14;9;4;6;12;19;2;0;0;1;f;Islam;town near big cities;vegetarian;FN;0;19;Fondant au chocolat
542;f;1979;NO;Hinduism;Big City;everythings;LR;2;gift giving;lent;travail;Pediatre;need;nouvelles technologies;green;Science;Alexandre Dumas;camping;Poulet Basquaise;6;15;10;14;16;2;17;5;2;19;17;18;f;Hinduism;Big City;everythings;LR;2;16;Drama
543;f;1953;NO;Islam;Deep countryside;everythings;PS;8;acts of service;dynamique;ecologie;Pilote;romance;video;bald;Mystery;La Fontaine;countryside break;Blanquette;3;9;18;18;2;7;1;3;10;11;12;12;m;Islam;Deep countryside;everythings;PS;8;14;finance
544;m;1989;NO;Protestantism;Capital;vegan;PG;8;acts of service;normal;politique;Architecte;romance;gastronomie;green;Cookbooks;Charles Baudelaire;skiing;Steak tartare;14;13;1;17;1;6;18;5;6;16;14;8;m;Protestantism;Capital;vegan;PG;8;19;Fondant au chocolat
545;m;1964;YES;Islam;Big City;normal;RUMP;1;words of affirmation;normal;famille;Musicien;family;jeux video;red;Journals;Marcel Proust;ramble in villages;Galettes;5;2;19;19;9;2;4;10;12;6;10;15;m;Islam;Big City;normal;RUMP;1;14;voyages
546;m;1977;NO;Buddhism;Big City;no gluten;UDI;0;acts of service;normal;politique;Ingenieur civil;need;histoire;bald;Anthology;Gustave Flaubert;beatch and sea;Steak tartare;14;5;4;16;16;14;7;20;8;4;3;11;m;Hinduism;Big City;no gluten;UDI;0;15;brown
547;f;2003;YES;Atheism;Capital;no gluten;UDI;2;words of affirmation;lent;patrie;Coiffeuse;romance;video;red;Cookbooks;JR Tolkien;biking;Couscous;9;11;1;20;20;8;18;2;13;6;19;5;f;Atheism;Capital;no gluten;UDI;2;15;red
548;m;1981;YES;Buddhism;countryside near big cities;vegan;EELV;5;physical touch;lent;plaisir;Plombier;need;education;brun;Journals;Jules Verne;countryside break;Californias;5;20;9;13;2;6;1;10;2;13;17;0;f;Buddhism;countryside near big cities;vegan;EELV;5;19;Steak tartare
549;m;1992;NO;Catholicism;town near big cities;vegan;PS;2;quality time;dynamique;famille;dentiste;lover;series tv;green;Mystery;La Fontaine;hiking;La quiche Lorraine;12;6;14;16;20;4;2;19;9;2;3;9;m;Catholicism;town near big cities;vegan;PS;2;9;acts of service
550;f;1977;YES;Judaism;Capital;no gluten;FN;4;words of affirmation;normal;politique;Photographe;family;social;Auburn;Guide;Victor Hugo;rafting;Île flottante;2;6;16;12;18;17;8;7;1;13;1;14;m;Judaism;Capital;no gluten;FN;4;9;quality time
551;m;1952;NO;Hinduism;town near big cities;normal;FN;4;physical touch;normal;famille;Radiologue;romance;art contemporain;red;Series;Marguerite Duras;countryside break;Sukiyaki;0;19;13;11;18;2;15;10;19;19;5;16;f;Hinduism;town near big cities;normal;FN;4;18;climbing
552;f;1952;NO;Protestantism;Deep countryside;no alcool;FN;5;words of affirmation;normal;patrie;Pilote;family;survie;red;Art;Françoise Sagan;diving;Steak-frites;20;20;8;0;20;1;14;0;11;8;15;5;f;Protestantism;Deep countryside;no alcool;FN;5;14;voyages
553;m;1981;YES;Orthodox;Capital;everythings;PS;6;quality time;ultra dynamique;amour;Professeur;family;sciences;red;Action and Adventure;Albert Cohen;hiking;Bouillabaisse;7;2;18;4;2;18;13;17;8;8;12;0;m;Orthodox;Capital;everythings;PS;6;19;Escargots
554;m;2007;YES;Protestantism;Deep countryside;no alcool;PRG;0;acts of service;dynamique;amour;platreur;romance;langues;brown;Guide;JR Tolkien;museum;Gratin Dauphinois;0;19;2;15;16;1;1;20;18;2;16;7;f;Protestantism;Deep countryside;no alcool;PRG;0;17;Voltaire
555;m;1966;YES;Hinduism;Big City;no alcool;FN;7;physical touch;ultra dynamique;politique;Radiologue;family;ecologie;brown;Children's;Marcel Proust;canyoning;grenouille;18;11;11;20;2;17;6;13;9;2;7;0;m;Hinduism;Big City;no alcool;FN;7;11;travail
556;f;2003;NO;Judaism;Capital;no alcool;LR;2;acts of service;lent;DIY;Designer;family;ecologie;blond;Mystery;Prosper Merimee;countryside break;Tarte aux pommes;11;19;18;9;14;0;19;2;16;6;17;20;m;Judaism;Capital;no alcool;LR;2;17;emile Zola
557;m;1990;NO;Deism;Deep countryside;normal;UDI;6;words of affirmation;lent;DIY;Designer;family;social;brun;Comics;Jean-Paul Sartre;biking;Poulet Basquaise;12;9;10;18;8;16;11;4;17;7;17;18;m;Deism;Deep countryside;normal;UDI;6;11;confort
558;m;1958;NO;Deism;Capital;no milky food;FN;1;physical touch;dynamique;amour;caritatif;romance;art contemporain;green;Romance;Victor Hugo;traveling;Poulet Basquaise;6;12;18;18;16;1;12;8;18;5;0;15;m;Deism;Capital;no milky food;FN;1;9;acts of service
559;f;1953;YES;Anglicanism;Capital;vegetarian;PS;6;physical touch;ultra dynamique;DIY;developeur;romance;mecanique;green;Art;Marguerite Duras;beatch and sea;Foie Gras;11;15;5;17;9;15;18;16;18;8;15;11;f;Anglicanism;Capital;vegetarian;PS;6;14;peinture
560;m;1950;YES;Catholicism;Big City;no gluten;PG;8;quality time;ultra dynamique;famille;Designer;romance;jeux video;yellow;Action and Adventure;Stefan Zweig;camping;Magret de canard;5;2;3;12;1;1;18;19;11;2;2;14;m;Satanism;Big City;no gluten;PG;8;14;serve
561;f;1952;NO;Catholicism;Capital;normal;SIEL;5;acts of service;lent;famille;platreur;romance;gastronomie;green;History;Voltaire;surfing;Couscous;10;13;12;7;6;8;2;4;13;16;2;8;f;Catholicism;Capital;normal;SIEL;5;10;lent
562;m;1957;YES;Anglicanism;Deep countryside;vegetarian;EELV;2;gift giving;ultra dynamique;DIY;Infographiste;romance;social;blond;Biographies;Jean-Paul Sartre;pilgrimmage;Galettes;18;20;11;20;16;12;2;4;7;6;5;10;m;Anglicanism;Deep countryside;vegetarian;EELV;2;11;confort
563;f;1967;NO;Deism;countryside near big cities;vegetarian;UDI;2;gift giving;lent;loisir;Infographiste;need;finance;blond;Fantasy;Franz Kafka;museum;Galettes;13;7;8;1;0;1;11;0;15;13;10;14;f;Deism;countryside near big cities;vegetarian;UDI;2;18;climbing
564;m;1999;NO;Anglicanism;Deep countryside;no milky food;LR;2;acts of service;normal;loisir;Travailleur social;need;series tv;brun;Religion;Jean Racine;canyoning;Californias;18;0;15;14;11;3;5;5;10;17;19;18;f;Anglicanism;Deep countryside;no milky food;LR;2;9;gift giving
565;f;1957;YES;Judaism;Big City;no milky food;PS;2;quality time;lent;famille;Camionneur;romance;droit;green;Cookbooks;Voltaire;museum;Île flottante;11;6;18;12;12;1;6;7;8;9;12;14;m;Judaism;Big City;no milky food;PS;2;19;Nouilles
566;f;1980;NO;Judaism;town near big cities;vegan;SIEL;4;words of affirmation;normal;argent ;Coiffeuse;need;histoire;blond;Science fiction;Marcel Proust;camping;Sashimis;7;6;19;15;10;15;8;9;12;2;1;7;m;Judaism;town near big cities;vegan;SIEL;4;9;physical touch
567;m;1981;NO;Protestantism;Deep countryside;normal;PG;6;gift giving;normal;activité;Anesthesiste;family;religion;yellow;Science;Guy de Maupassant;nothing;Île flottante;0;13;15;6;20;17;7;18;19;5;8;2;f;Protestantism;Deep countryside;normal;PG;6;12;Actuaire
568;m;1963;YES;Deism;Capital;vegetarian;SIEL;4;quality time;dynamique;ecologie;ess;lover;jeux video;brun;Prayer books;Gustave Flaubert;beatch and sea;Blanquette;2;8;2;9;14;3;12;2;11;17;10;19;m;Deism;Capital;vegetarian;SIEL;4;14;survie
569;m;1987;NO;Islam;town near big cities;no alcool;MoDem;0;gift giving;ultra dynamique;DIY;Technologue;need;jeux video;green;Science;Pierre de Marivaux;nothing;Steak-frites;0;0;7;3;1;13;20;9;17;7;6;0;f;Islam;town near big cities;no alcool;MoDem;0;12;Camionneur
570;m;1987;NO;Hinduism;Capital;no alcool;PG;7;quality time;normal;argent ;Chirurgien;need;series tv;red;Guide;Charles Baudelaire;nothing;Nouilles;8;0;0;20;0;9;5;15;9;17;5;14;f;Hinduism;Capital;no alcool;PG;7;19;Foie Gras
571;f;1986;NO;Protestantism;Big City;normal;MoDem;8;gift giving;lent;politique;Pharmacien;romance;sciences;brown;Children's;Alexandre Dumas;climbing;grenouille;13;5;19;19;17;17;16;5;14;13;6;17;m;Protestantism;Big City;normal;MoDem;8;13;lover
572;f;1997;YES;Protestantism;town near big cities;everythings;PS;7;acts of service;ultra dynamique;argent ;Ambulancier;lover;sciences;yellow;Prayer books;Jean Anouilh;skiing;Tiramisu;14;3;7;11;19;12;10;8;15;20;13;12;f;Protestantism;town near big cities;everythings;PS;7;18;traveling
573;f;2000;YES;Hinduism;Deep countryside;insects;PG;7;gift giving;lent;DIY;Pediatre;lover;randonnée;blond;Self help;Jane Austen;surfing;Ratatouille;1;6;13;16;0;10;12;3;9;3;1;17;m;Hinduism;Deep countryside;insects;PG;7;18;rafting
574;f;2006;YES;Deism;countryside near big cities;insects;SIEL;3;quality time;normal;loisir;Biologiste;family;enseignement;yellow;Satire;Albert Cohen;diving;Magret de canard;19;15;15;2;0;12;10;3;8;1;4;9;f;Satanism;countryside near big cities;insects;SIEL;3;13;need
575;f;1962;YES;Deism;Big City;vegan;MoDem;2;physical touch;lent;loisir;Infographiste;romance;education;yellow;Autobiographies;Primo Levi;camping;Carbonnade Flamande;5;0;14;4;14;7;15;16;1;14;1;1;f;Deism;Big City;vegan;MoDem;2;16;Math
576;m;1950;YES;Orthodox;countryside near big cities;no alcool;EELV;4;gift giving;dynamique;activité;Actuaire;family;peinture;brown;Math;Robert Louis Stevenson;traveling;Ratatouille;10;15;12;6;1;17;12;17;13;0;17;10;f;Orthodox;countryside near big cities;no alcool;EELV;4;12;juriste
577;m;1965;YES;Deism;Capital;everythings;EELV;2;acts of service;lent;activité;Medecin;need;finance;bald;Cookbooks;Boris Vian;skiing;Mousse au chocolat;4;16;9;6;3;18;15;1;0;13;20;17;f;Deism;Capital;everythings;EELV;2;18;hiking
578;f;1951;NO;Deism;countryside near big cities;vegetarian;PS;3;words of affirmation;normal;argent ;ecrivain;family;serve;brown;Diaries;Jean Racine;beatch and sea;Sukiyaki;11;6;15;20;18;6;17;6;7;10;17;8;m;Deism;countryside near big cities;vegetarian;PS;3;19;bœuf bourguignon
579;m;1962;YES;Atheism;Deep countryside;vegetarian;UDI;4;gift giving;dynamique;plaisir;ecrivain;lover;sculpture;brown;Travel;Françoise Sagan;driving;Ratatouille;1;4;12;3;8;20;12;7;8;15;15;6;f;Atheism;Deep countryside;vegetarian;UDI;4;17;Marguerite Duras
580;m;1975;NO;Catholicism;Big City;everythings;MoDem;4;physical touch;lent;confort;ess;romance;sciences;bald;Self help;Boris Vian;countryside break;Tarte aux pommes;8;4;3;4;5;14;19;8;3;6;7;11;f;Catholicism;Big City;everythings;MoDem;4;17;Alexandre Dumas
581;m;1989;NO;Hinduism;Capital;no milky food;FN;2;gift giving;normal;activité;Ambulancier;need;serve;brown;Cookbooks;Primo Levi;skiing;Foie Gras;3;9;2;14;9;12;5;16;4;8;16;14;m;Hinduism;Capital;no milky food;FN;2;18;pilgrimmage
582;f;1948;NO;Orthodox;Capital;normal;LR;2;physical touch;normal;confort;hotelier;lover;survie;yellow;Romance;Jean Racine;diving;Foie Gras;9;13;0;0;4;16;20;16;5;6;4;11;f;Orthodox;Capital;normal;LR;2;11;confort
583;f;1968;NO;Deism;Big City;normal;PS;8;acts of service;normal;loisir;Journaliste;family;droit;Auburn;Comics;JR Tolkien;diving;La quiche Lorraine;3;0;15;2;2;0;13;16;11;6;9;6;m;Deism;Big City;normal;PS;8;12;Ingenieur informatique
584;m;1992;YES;Buddhism;Capital;everythings;MoDem;5;words of affirmation;dynamique;DIY;Charpentier;need;histoire;bald;Self help;Marguerite Duras;museum;Yakitoris;20;2;3;3;16;10;14;7;12;1;10;10;f;Buddhism;Capital;everythings;MoDem;5;19;Île flottante
585;f;1961;YES;Protestantism;Capital;insects;PS;8;acts of service;ultra dynamique;politique;dentiste;family;gastronomie;red;Drama;Eugene Ionesco;museum;Magret de canard;13;9;13;16;17;8;14;15;12;12;9;11;f;Protestantism;Capital;insects;PS;8;19;Crêpes
586;m;1990;NO;Hinduism;Deep countryside;no gluten;RUMP;6;acts of service;dynamique;plaisir;politicien;lover;nouvelles technologies;bald;Travel;emile Zola;camping;Hachis Parmentier;9;4;5;8;9;9;15;7;8;20;13;3;m;Hinduism;Deep countryside;no gluten;RUMP;6;12;Photographe
587;f;1954;NO;Judaism;Deep countryside;no alcool;FN;0;gift giving;lent;politique;Psychologue;need;voitures;green;Encyclopedias;Stefan Zweig;beatch and sea;Sukiyaki;5;19;20;19;15;14;14;8;11;7;10;0;f;Judaism;Deep countryside;no alcool;FN;0;12;Mecanicien
588;m;1954;NO;Islam;town near big cities;everythings;SIEL;7;quality time;dynamique;confort;menuisier;romance;serve;brun;Travel;Georges Simenon;skiing;Steak tartare;15;13;9;17;15;5;10;7;2;14;18;20;f;Neopaganism;town near big cities;everythings;SIEL;7;12;Veterinaire
589;m;1965;YES;Orthodox;Deep countryside;vegetarian;LR;0;acts of service;dynamique;travail;platreur;family;mecanique;bald;Children's;William Shakespeare;canyoning;Île flottante;19;18;8;12;15;14;2;9;5;10;3;13;m;Orthodox;Deep countryside;vegetarian;LR;0;12;Medecin
590;f;1997;YES;Atheism;Big City;no gluten;UDI;2;words of affirmation;normal;patrie;auto entrepreneur;romance;economie;red;Health;Marguerite Duras;countryside break;Crème brûlée;1;14;18;16;14;20;3;12;10;14;5;1;m;Atheism;Big City;no gluten;UDI;2;19;Tiramisu
591;m;1974;NO;Islam;Big City;no alcool;PG;7;quality time;ultra dynamique;patrie;Dentiste;family;voitures;brown;Religion;Prosper Merimee;ramble in villages;Yakitoris;4;7;6;0;5;17;2;8;5;14;5;6;m;Islam;Big City;no alcool;PG;7;13;need
592;f;1987;YES;Orthodox;town near big cities;vegan;LR;1;acts of service;lent;loisir;ess;lover;philosophie;red;Mystery;Françoise Sagan;rafting;Foie Gras;19;13;4;4;12;14;12;6;6;16;5;9;m;Orthodox;town near big cities;vegan;LR;1;10;dynamique
593;f;1987;YES;Protestantism;town near big cities;no gluten;UDI;3;physical touch;dynamique;famille;Policier;need;peinture;green;Anthology;Jean Racine;ramble in villages;Nouilles;18;19;5;10;18;11;17;5;4;18;13;18;f;Protestantism;town near big cities;no gluten;UDI;3;18;traveling
594;f;1993;YES;Hinduism;countryside near big cities;vegetarian;PG;4;quality time;normal;DIY;Pilote;family;voitures;brun;Trilogy;Albert Camus;skiing;Foie Gras;16;5;8;4;18;10;10;3;19;16;9;17;f;Hinduism;countryside near big cities;vegetarian;PG;4;13;lover
595;m;2001;NO;Hinduism;countryside near big cities;vegan;MoDem;5;physical touch;ultra dynamique;loisir;politicien;need;droit;yellow;Math;Rene Barjavel;surfing;Nouilles;20;14;4;2;8;0;13;12;15;10;14;9;m;Hinduism;countryside near big cities;vegan;MoDem;5;13;lover
596;f;1996;NO;Protestantism;Capital;no milky food;PRG;1;gift giving;normal;travail;developeur;family;histoire;bald;Mystery;Jack London;pilgrimmage;Raclette;17;18;0;13;5;3;9;6;15;5;14;8;f;Protestantism;Capital;no milky food;PRG;1;9;gift giving
597;m;1998;YES;Islam;Deep countryside;insects;PG;2;quality time;ultra dynamique;travail;Ingenieur informatique;family;anthropologie;blond;Satire;Gustave Flaubert;rafting;Tarte aux pommes;18;19;16;1;19;3;13;11;4;15;0;0;f;Islam;Deep countryside;insects;PG;2;16;Self help
598;f;1955;NO;Anglicanism;Deep countryside;everythings;LR;8;acts of service;dynamique;patrie;ecrivain;romance;mecanique;green;Drama;Jean-Paul Sartre;skiing;Steak tartare;19;11;9;0;8;5;1;14;14;5;14;7;m;Anglicanism;Deep countryside;everythings;LR;8;10;lent
599;f;1957;NO;Hinduism;town near big cities;no alcool;PRG;0;words of affirmation;ultra dynamique;patrie;platreur;lover;histoire;yellow;Science;Primo Levi;traveling;Raclette;6;16;8;2;7;7;20;15;18;4;12;13;f;Hinduism;town near big cities;no alcool;PRG;0;17;JR Tolkien
600;f;1974;NO;Protestantism;countryside near big cities;vegan;UDI;8;gift giving;dynamique;politique;Acteur;romance;sciences;Auburn;Trilogy;George Orwell;ramble in villages;Californias;1;13;10;12;8;19;3;2;2;10;20;12;f;Protestantism;countryside near big cities;vegan;UDI;8;18;hiking
601;m;1968;YES;Atheism;Capital;insects;EELV;2;quality time;lent;famille;Pediatre;lover;photo;yellow;Travel;Stefan Zweig;climbing;Bouillabaisse;3;15;10;19;17;18;0;3;7;1;15;13;m;Atheism;Capital;insects;EELV;2;15;blond
602;f;1999;NO;Hinduism;town near big cities;normal;MoDem;6;physical touch;lent;politique;militaire;romance;series tv;Auburn;Travel;Eugene Ionesco;canyoning;Sushis;8;4;6;19;7;2;13;19;10;14;20;20;m;Judaism;town near big cities;normal;MoDem;6;13;family
603;f;1968;NO;Hinduism;town near big cities;no alcool;MoDem;3;gift giving;lent;loisir;Coiffeuse;lover;social;yellow;Autobiographies;Jean Racine;nothing;grenouille;20;19;15;10;16;9;10;8;12;9;18;15;f;Hinduism;town near big cities;no alcool;MoDem;3;14;anthropologie
604;m;1987;YES;Judaism;town near big cities;everythings;PS;1;acts of service;normal;ecologie;Technologue;romance;sciences;red;Prayer books;Eugene Ionesco;traveling;Crème brûlée;1;2;3;15;19;10;20;17;2;3;10;0;m;Judaism;town near big cities;everythings;PS;1;12;Coiffeuse
605;m;2007;YES;Orthodox;Big City;no gluten;PRG;1;acts of service;dynamique;politique;Cuisinier;need;philosophie;red;Art;Antoine de Saint-Exupery;surfing;Raclette;13;13;18;19;19;6;5;18;1;12;9;0;f;Orthodox;Big City;no gluten;PRG;1;19;Californias
606;f;1970;NO;Catholicism;countryside near big cities;normal;MoDem;6;quality time;normal;argent ;militaire;lover;economie;yellow;Cookbooks;Stefan Zweig;skiing;Mousse au chocolat;16;8;0;17;20;20;10;16;0;16;6;14;f;Catholicism;countryside near big cities;normal;MoDem;6;11;activité
607;m;2001;NO;Buddhism;Deep countryside;normal;RUMP;7;acts of service;lent;activité;restaurateur;need;enseignement;red;Biographies;Marcel Proust;skiing;Raclette;10;4;10;16;9;15;5;20;6;15;20;19;m;Buddhism;Deep countryside;normal;RUMP;7;19;Steak-frites
608;f;1998;NO;Hinduism;town near big cities;vegetarian;PS;8;words of affirmation;dynamique;ecologie;Infographiste;lover;philosophie;red;Action and Adventure;William Shakespeare;nothing;Crêpes;7;19;11;9;5;2;1;15;16;9;7;15;m;Hinduism;town near big cities;vegetarian;PS;8;19;Moules-frites
609;m;1991;NO;Atheism;town near big cities;everythings;RUMP;7;acts of service;ultra dynamique;confort;Musicien;lover;social;red;Anthology;Albert Camus;nothing;Hachis Parmentier;2;2;16;15;4;3;9;8;20;5;17;1;f;Atheism;town near big cities;everythings;RUMP;7;12;Dentiste
610;f;1972;YES;Anglicanism;Big City;normal;MoDem;8;acts of service;lent;argent ;Criminologue;lover;randonnée;Auburn;Drama;Romain Gary;rafting;bœuf bourguignon;6;11;15;10;4;0;20;7;16;3;3;2;m;Anglicanism;Big City;normal;MoDem;8;15;blond
611;f;1951;YES;Judaism;Big City;vegetarian;PG;7;words of affirmation;normal;argent ;educatrice specialisee;lover;religion;bald;Diaries;John Steinbeck;skiing;Poulet Basquaise;1;12;19;15;17;16;10;12;15;10;8;9;f;Judaism;Big City;vegetarian;PG;7;9;gift giving
612;m;1979;NO;Atheism;Capital;no alcool;UDI;2;acts of service;dynamique;patrie;Architecte;family;histoire;red;Trilogy;Guy de Maupassant;nothing;Nouilles;14;11;12;18;20;6;3;6;20;17;0;14;f;Atheism;Capital;no alcool;UDI;2;10;ultra dynamique
613;f;1978;NO;Hinduism;Capital;vegetarian;PS;0;gift giving;normal;ecologie;Professeur;romance;series tv;blond;Journals;Guy de Maupassant;traveling;Sashimis;5;0;2;12;13;0;5;19;2;7;13;20;f;Hinduism;Capital;vegetarian;PS;0;11;plaisir
614;f;1974;YES;Anglicanism;Capital;everythings;MoDem;8;quality time;normal;travail;Coiffeuse;need;peinture;brown;Journals;Isaac Asimov;museum;Tiramisu;16;12;1;2;20;7;0;3;11;20;12;12;f;Anglicanism;Capital;everythings;MoDem;8;18;beatch and sea
615;f;1949;YES;Orthodox;town near big cities;no alcool;SIEL;1;quality time;dynamique;argent ;Mecanicien;romance;mecanique;bald;Romance;La Fontaine;climbing;Mousse au chocolat;9;12;3;5;3;18;0;8;5;12;19;2;m;Orthodox;town near big cities;no alcool;SIEL;1;14;series tv
616;f;2000;YES;Buddhism;Deep countryside;no milky food;EELV;7;acts of service;lent;argent ;Enseignant;romance;randonnée;red;Guide;Jean Racine;camping;Nouilles;0;13;0;1;8;18;6;8;7;7;3;13;m;Buddhism;Deep countryside;no milky food;EELV;7;18;museum
617;m;1982;YES;Buddhism;Deep countryside;insects;PG;8;acts of service;dynamique;amour;Ambulancier;need;sculpture;brun;Mystery;Albert Camus;hiking;Californias;16;16;2;11;8;6;13;0;17;5;19;4;f;Buddhism;Deep countryside;insects;PG;8;13;lover
618;f;1967;YES;Hinduism;Big City;no gluten;FN;0;acts of service;normal;activité;Veterinaire;lover;Politique;red;Satire;JR Tolkien;ramble in villages;Fondant au chocolat;4;18;14;6;7;7;5;17;11;2;5;11;f;Hinduism;Big City;no gluten;FN;0;13;need
619;m;1989;YES;Hinduism;Big City;no gluten;RUMP;7;words of affirmation;dynamique;argent ;Ambulancier;family;philosophie;brown;Autobiographies;Romain Gary;surfing;Carbonnade Flamande;0;18;17;3;0;12;11;16;6;18;18;20;f;Hinduism;Big City;no gluten;RUMP;7;13;romance
620;m;1990;YES;Judaism;countryside near big cities;no alcool;FN;2;gift giving;dynamique;activité;Physiotherapeute;family;gastronomie;blond;Horror;La Fontaine;camping;Poulets en sauces;19;8;7;10;4;5;19;10;10;14;13;20;f;Judaism;countryside near big cities;no alcool;FN;2;18;diving
621;f;1971;YES;Orthodox;Big City;vegan;FN;2;quality time;ultra dynamique;ecologie;ecrivain;romance;enseignement;brown;Health;Antoine de Saint-Exupery;hiking;Steak tartare;1;1;6;4;18;0;11;13;15;15;6;18;f;Orthodox;Big City;vegan;FN;2;15;red
622;m;2004;NO;Hinduism;Big City;normal;UDI;2;words of affirmation;ultra dynamique;amour;educatrice specialisee;need;philosophie;red;Trilogy;Agatha Christie;pilgrimmage;Couscous;10;2;13;5;9;4;19;4;20;2;10;12;f;Hinduism;Big City;normal;UDI;2;10;normal
623;f;1958;NO;Orthodox;Capital;insects;PRG;5;physical touch;normal;argent ;caritatif;lover;nouvelles technologies;green;Anthology;Jean Anouilh;pilgrimmage;Couscous;5;19;10;19;19;2;10;18;0;13;19;11;m;Orthodox;Capital;insects;PRG;5;9;acts of service
624;m;1949;YES;Hinduism;town near big cities;normal;PRG;5;acts of service;lent;ecologie;restaurateur;lover;anthropologie;bald;Trilogy;Franz Kafka;driving;Sukiyaki;17;7;7;3;8;2;13;20;7;19;20;14;m;Hinduism;town near big cities;normal;PRG;5;19;Poulets en sauces
625;m;1964;YES;Judaism;town near big cities;vegetarian;SIEL;8;gift giving;dynamique;argent ;Infographiste;family;droit;brun;Health;William Shakespeare;museum;Île flottante;19;4;1;17;15;1;5;6;2;4;4;1;f;Judaism;town near big cities;vegetarian;SIEL;8;18;surfing
626;f;1997;YES;Judaism;Capital;insects;FN;5;acts of service;normal;travail;Chirurgien;family;anthropologie;bald;Journals;Françoise Sagan;skiing;Souffle au fromage;7;13;14;1;18;8;15;12;10;4;0;0;f;Judaism;Capital;insects;FN;5;9;acts of service
627;m;1994;NO;Atheism;Capital;insects;PS;2;gift giving;dynamique;plaisir;Medecin;romance;voitures;Auburn;Journals;Isaac Asimov;traveling;Île flottante;14;3;16;14;1;4;10;7;4;19;9;9;f;Atheism;Capital;insects;PS;2;13;lover
628;m;1974;YES;Buddhism;Capital;everythings;SIEL;6;acts of service;lent;argent ;jeux videos;need;survie;Auburn;Horror;emile Zola;hiking;Bouillabaisse;2;4;4;11;20;9;2;12;10;19;13;19;m;Buddhism;Capital;everythings;SIEL;6;13;need
629;f;1965;YES;Deism;Deep countryside;normal;MoDem;7;physical touch;dynamique;plaisir;Actuaire;need;education;green;Math;Isaac Asimov;museum;grenouille;7;14;9;12;17;15;2;6;9;20;4;17;m;Deism;Deep countryside;normal;MoDem;7;18;surfing
630;f;1972;YES;Islam;town near big cities;no milky food;LR;2;gift giving;dynamique;amour;Mecanicien;romance;art contemporain;Auburn;Fantasy;Marguerite Duras;countryside break;Escargots;2;6;0;18;1;19;20;11;0;2;8;12;m;Anglicanism;town near big cities;no milky food;LR;2;17;Marcel Proust
631;f;1987;NO;Hinduism;Deep countryside;no gluten;EELV;7;words of affirmation;lent;plaisir;Veterinaire;family;nouvelles technologies;brown;Biographies;Marguerite Duras;museum;grenouille;0;14;14;20;16;12;10;10;1;8;20;5;m;Hinduism;Deep countryside;no gluten;EELV;7;15;yellow
632;m;1979;NO;Catholicism;Capital;insects;PRG;0;words of affirmation;normal;ecologie;dentiste;need;voitures;blond;Dictionaries;Jack London;countryside break;Mousse au chocolat;3;11;0;13;14;9;6;19;1;1;12;19;m;Catholicism;Capital;insects;PRG;0;17;Moliere
633;f;1969;NO;Protestantism;countryside near big cities;everythings;SIEL;3;gift giving;ultra dynamique;activité;Enseignant;family;droit;yellow;Romance;JR Tolkien;museum;Makis;3;14;18;7;13;17;17;3;4;14;0;7;m;Protestantism;countryside near big cities;everythings;SIEL;3;15;Auburn
634;f;1998;YES;Catholicism;countryside near big cities;no alcool;RUMP;2;acts of service;lent;patrie;Radiologue;lover;social;brun;Science;Albert Camus;camping;Galettes;9;20;13;19;10;17;15;5;9;0;4;0;m;Catholicism;countryside near big cities;no alcool;RUMP;2;10;normal
635;m;2004;YES;Anglicanism;countryside near big cities;normal;LR;5;gift giving;normal;amour;developeur;lover;sculpture;brun;Action and Adventure;JR Tolkien;ramble in villages;Escargots;12;17;18;14;8;13;4;17;3;0;10;10;m;Anglicanism;countryside near big cities;normal;LR;5;13;need
636;m;1985;YES;Protestantism;town near big cities;normal;MoDem;5;words of affirmation;dynamique;politique;Ambulancier;romance;philosophie;brown;Children's;emile Zola;pilgrimmage;Nouilles;16;11;17;5;10;16;6;10;3;13;19;8;f;Protestantism;town near big cities;normal;MoDem;5;9;gift giving
637;m;1985;NO;Catholicism;Deep countryside;vegan;EELV;6;physical touch;dynamique;argent ;Anesthesiste;romance;religion;red;Travel;emile Zola;ramble in villages;Magret de canard;17;11;0;5;10;16;18;9;8;0;20;7;f;Catholicism;Deep countryside;vegan;EELV;6;12;Pharmacien
638;m;1975;YES;Buddhism;countryside near big cities;vegan;LR;0;physical touch;ultra dynamique;travail;Ingenieur civil;lover;gastronomie;red;Romance;Albert Cohen;canyoning;Île flottante;20;11;4;9;18;19;1;11;10;4;2;4;f;Buddhism;countryside near big cities;vegan;LR;0;10;ultra dynamique
639;f;1983;NO;Buddhism;countryside near big cities;insects;PRG;8;words of affirmation;dynamique;patrie;platreur;family;social;blond;Comics;Françoise Sagan;rafting;Nouilles;7;11;0;13;10;20;5;20;11;8;20;16;m;Buddhism;countryside near big cities;insects;PRG;8;15;brown
